GameId,Year,Round,Date,HomeTeam,AwayTeam,HomeTeamScoreFT,AwayTeamScoreFT,Venue,Attendance,MaxTemp,MinTemp,Rainfall
2014R0308,2014,R3,2014-04-06,North Melbourne,Port Adelaide,14.13,13.12,Docklands,"19,111",23.5,10.2,0.0
2014R0309,2014,R3,2014-04-06,Essendon,Carlton,21.12,8.9,M.C.G.,"62,730",23.5,10.2,0.0
2014R0401,2014,R4,2014-04-11,Richmond,Collingwood,10.12,16.14,M.C.G.,"62,100",17.4,16.4,10.8
2014R0402,2014,R4,2014-04-12,Carlton,Melbourne,7.16,12.9,M.C.G.,"37,323",21.7,14.6,0.6
2014R0403,2014,R4,2014-04-12,Port Adelaide,Brisbane Lions,24.15,7.4,Adelaide Oval,"36,231",20.9,13.4,0.0
2014R0404,2014,R4,2014-04-12,Greater Western Sydney,Western Bulldogs,12.11,17.8,Manuka Oval,"7,863",20.0,11.7,4.6
2014R0405,2014,R4,2014-04-12,Geelong,West Coast,16.11,4.8,Kardinia Park,"25,271",20.4,15.4,4.2
2014R0406,2014,R4,2014-04-12,Gold Coast,Hawthorn,7.7,23.1,Carrara,"17,729",32.6,21.6,0.0
2014R0407,2014,R4,2014-04-13,Sydney,North Melbourne,6.12,13.13,S.C.G.,"25,505",20.7,16.1,5.4
2014R0408,2014,R4,2014-04-13,St Kilda,Adelaide,7.8,20.16,Docklands,"22,923",20.5,10.0,0.0
2014R0409,2014,R4,2014-04-13,Fremantle,Essendon,18.5,9.6,Subiaco,"36,722",33.0,16.1,0.0
2014R0501,2014,R5,2014-04-17,Brisbane Lions,Richmond,9.9,15.16,Gabba,"20,676",28.0,16.2,0.0
2014R0502,2014,R5,2014-04-19,Collingwood,North Melbourne,13.15,8.1,M.C.G.,"57,116",16.8,9.3,2.0
2014R0503,2014,R5,2014-04-19,Sydney,Fremantle,13.14,11.9,S.C.G.,"25,376",19.6,16.2,0.0
2014R0504,2014,R5,2014-04-19,West Coast,Port Adelaide,7.14,10.1,Subiaco,"35,366",25.2,13.4,0.0
2014R0505,2014,R5,2014-04-19,Essendon,St Kilda,9.11,11.15,Docklands,"36,041",16.8,9.3,2.0
2014R0506,2014,R5,2014-04-20,Adelaide,Greater Western Sydney,21.11,10.12,Adelaide Oval,"44,770",22.9,8.8,0.0
2014R0507,2014,R5,2014-04-20,Melbourne,Gold Coast,11.12,11.2,M.C.G.,"17,243",18.7,11.6,0.0
2014R0508,2014,R5,2014-04-20,Western Bulldogs,Carlton,13.13,18.11,Docklands,"27,986",18.7,11.6,0.0
2014R0509,2014,R5,2014-04-21,Geelong,Hawthorn,15.16,12.15,M.C.G.,"80,222",19.0,11.5,0.0
2014R0601,2014,R6,2014-04-25,Collingwood,Essendon,12.11,8.12,M.C.G.,"91,731",20.2,3.4,0.0
2014R0602,2014,R6,2014-04-25,St Kilda,Brisbane Lions,11.13,12.1,Wellington,"13,409",,,
2014R0603,2014,R6,2014-04-25,Fremantle,North Melbourne,8.13,10.14,Subiaco,"37,624",24.8,15.6,0.2
2014R0604,2014,R6,2014-04-26,Gold Coast,Greater Western Sydney,20.14,13.16,Carrara,"11,504",27.3,18.0,0.0
2014R0605,2014,R6,2014-04-26,Carlton,West Coast,14.8,12.17,Docklands,"31,005",19.2,9.8,0.0
2014R0606,2014,R6,2014-04-26,Melbourne,Sydney,5.8,9.15,M.C.G.,"24,855",19.2,9.8,0.0
2014R0607,2014,R6,2014-04-27,Western Bulldogs,Adelaide,12.11,13.14,Docklands,"17,404",16.4,5.8,0.0
2014R0608,2014,R6,2014-04-27,Richmond,Hawthorn,7.1,18.1,M.C.G.,"52,990",16.4,5.8,0.0
2014R0609,2014,R6,2014-04-27,Port Adelaide,Geelong,16.11,9.13,Adelaide Oval,"47,007",22.7,6.4,0.0
2014R0701,2014,R7,2014-05-02,Carlton,Collingwood,10.1,14.2,M.C.G.,"68,251",14.2,10.1,0.0
2014R0702,2014,R7,2014-05-03,Hawthorn,St Kilda,27.13,4.6,M.C.G.,"32,924",16.2,9.2,2.6
2014R0703,2014,R7,2014-05-03,Greater Western Sydney,Port Adelaide,15.7,20.12,Manuka Oval,"6,549",11.7,3.7,1.4
2014R0704,2014,R7,2014-05-03,Adelaide,Melbourne,9.13,11.4,Adelaide Oval,"44,216",15.9,7.3,11.0
2014R0705,2014,R7,2014-05-03,Essendon,Western Bulldogs,10.13,9.11,Docklands,"33,289",16.2,9.2,2.6
2014R0706,2014,R7,2014-05-03,Brisbane Lions,Sydney,6.8,18.15,Gabba,"17,953",21.1,15.4,13.8
2014R0707,2014,R7,2014-05-04,North Melbourne,Gold Coast,11.11,18.12,Docklands,"19,819",13.1,7.3,7.0
2014R0708,2014,R7,2014-05-04,Geelong,Richmond,11.15,12.4,M.C.G.,"34,377",13.1,7.3,7.0
2014R0709,2014,R7,2014-05-04,West Coast,Fremantle,7.12,11.7,Subiaco,"40,476",22.1,13.1,0.0
2014R0801,2014,R8,2014-05-09,Sydney,Hawthorn,15.17,13.1,Stadium Australia,"34,506",21.8,9.9,0.0
2014R0802,2014,R8,2014-05-10,Port Adelaide,Fremantle,13.16,11.1,Adelaide Oval,"38,234",19.8,11.4,17.4
2014R0803,2014,R8,2014-05-10,Brisbane Lions,Essendon,8.9,9.11,Gabba,"26,522",24.0,15.6,0.0
2014R0804,2014,R8,2014-05-10,Melbourne,Western Bulldogs,12.11,15.9,M.C.G.,"36,326",17.0,12.7,12.4
2014R0805,2014,R8,2014-05-11,West Coast,Greater Western Sydney,30.8,12.5,Subiaco,"29,391",23.8,11.2,0.6
2014R0806,2014,R8,2014-05-12,St Kilda,Carlton,9.15,15.11,Docklands,"26,708",18.7,5.5,0.0
2014R0901,2014,R9,2014-05-15,Adelaide,Collingwood,10.16,7.13,Adelaide Oval,"50,051",24.2,12.9,0.0
2014R0902,2014,R9,2014-05-16,Essendon,Sydney,9.1,18.6,Docklands,"41,098",23.0,15.2,0.0
2014R0903,2014,R9,2014-05-17,Richmond,Melbourne,9.2,14.7,M.C.G.,"56,910",19.2,15.6,0.0
2014R0904,2014,R9,2014-05-17,North Melbourne,Brisbane Lions,17.23,6.2,Docklands,"21,152",19.2,15.6,0.0
2014R0905,2014,R9,2014-05-17,Fremantle,Geelong,13.18,9.1,Subiaco,"38,565",23.3,10.6,0.0
2014R0906,2014,R9,2014-05-18,St Kilda,Gold Coast,13.9,19.11,Docklands,"14,625",20.5,16.0,0.2
2014R1001,2014,R10,2014-05-23,Geelong,North Melbourne,16.15,13.13,Kardinia Park,"27,402",18.8,14.9,2.2
2014R1002,2014,R10,2014-05-24,Greater Western Sydney,Richmond,5.11,24.1,Sydney Showground,"8,331",24.8,13.0,0.2
2014R1003,2014,R10,2014-05-24,Collingwood,West Coast,17.7,15.11,M.C.G.,"53,049",17.4,8.9,0.2
2014R1004,2014,R10,2014-05-24,Port Adelaide,Hawthorn,15.1,13.8,Adelaide Oval,"52,233",24.2,10.6,0.0
2014R1005,2014,R10,2014-05-25,Gold Coast,Western Bulldogs,18.11,10.14,Carrara,"14,235",26.0,15.6,0.0
2014R1006,2014,R10,2014-05-25,Carlton,Adelaide,12.9,10.16,M.C.G.,"32,419",19.3,11.7,0.8
2014R1101,2014,R11,2014-05-29,Sydney,Geelong,22.16,5.8,S.C.G.,"37,355",20.0,13.3,0.0
2014R1102,2014,R11,2014-05-30,St Kilda,Collingwood,8.6,21.14,Docklands,"34,855",16.8,3.6,0.0
2014R1103,2014,R11,2014-05-31,Melbourne,Port Adelaide,11.9,14.11,Traeger Park,"5,655",20.7,9.3,0.0
2014R1104,2014,R11,2014-05-31,Brisbane Lions,Carlton,14.14,13.13,Gabba,"24,625",23.4,16.0,0.6
2014R1105,2014,R11,2014-05-31,Essendon,Richmond,15.14,7.12,M.C.G.,"74,664",17.6,7.6,0.0
2014R1106,2014,R11,2014-06-01,Adelaide,Gold Coast,16.13,11.11,Adelaide Oval,"49,069",16.4,9.1,8.2
2014R1107,2014,R11,2014-06-01,Western Bulldogs,Fremantle,6.15,13.11,Docklands,"14,913",14.6,10.6,4.8
2014R1108,2014,R11,2014-06-01,Hawthorn,Greater Western Sydney,14.1,13.9,M.C.G.,"17,906",14.6,10.6,4.8
2014R1109,2014,R11,2014-06-01,West Coast,North Melbourne,6.8,12.1,Subiaco,"35,914",21.4,10.6,1.0
2014R1201,2014,R12,2014-06-06,Geelong,Carlton,16.11,15.12,Docklands,"36,952",14.9,7.3,2.2
2014R1202,2014,R12,2014-06-07,Hawthorn,West Coast,19.9,12.7,York Park,"15,504",15.2,3.3,1.0
2014R1203,2014,R12,2014-06-07,Port Adelaide,St Kilda,19.15,9.5,Adelaide Oval,"42,374",19.3,9.3,0.0
2014R1204,2014,R12,2014-06-07,Greater Western Sydney,Essendon,9.12,11.15,Sydney Showground,"8,429",18.8,8.8,0.0
2014R1205,2014,R12,2014-06-07,Western Bulldogs,Brisbane Lions,13.9,14.11,Docklands,"18,054",16.3,9.1,0.6
2014R1206,2014,R12,2014-06-08,Gold Coast,Sydney,10.14,17.7,Carrara,"21,354",22.9,15.3,0.0
2014R1207,2014,R12,2014-06-08,Fremantle,Adelaide,12.18,7.8,Subiaco,"35,389",20.4,12.2,0.0
2014R1208,2014,R12,2014-06-08,North Melbourne,Richmond,17.14,13.1,Docklands,"32,977",13.9,8.9,0.8
2014R1209,2014,R12,2014-06-09,Melbourne,Collingwood,3.1,8.13,M.C.G.,"68,130",14.4,2.9,0.0
2014R1301,2014,R13,2014-06-13,Carlton,Hawthorn,13.12,18.1,M.C.G.,"49,624",16.5,9.8,6.4
2014R1302,2014,R13,2014-06-14,Richmond,Fremantle,12.13,16.9,M.C.G.,"22,083",15.4,8.7,0.2
2014R1303,2014,R13,2014-06-14,Sydney,Port Adelaide,14.14,13.16,S.C.G.,"41,317",20.6,13.0,6.0
2014R1304,2014,R13,2014-06-14,West Coast,Gold Coast,15.13,15.1,Subiaco,"32,942",18.2,1.9,0.0
2014R1305,2014,R13,2014-06-14,Adelaide,North Melbourne,16.13,10.13,Adelaide Oval,"47,205",16.4,6.8,7.8
2014R1306,2014,R13,2014-06-14,Brisbane Lions,Greater Western Sydney,12.8,19.11,Gabba,"12,700",21.0,15.3,0.8
2014R1307,2014,R13,2014-06-15,Geelong,St Kilda,20.13,5.7,Kardinia Park,"25,180",14.8,8.4,20.6
2014R1308,2014,R13,2014-06-15,Collingwood,Western Bulldogs,15.8,16.1,Docklands,"28,339",14.8,8.3,1.2
2014R1309,2014,R13,2014-06-15,Essendon,Melbourne,10.17,12.6,M.C.G.,"44,626",14.8,8.3,1.2
2014R1401,2014,R14,2014-06-20,Richmond,Sydney,7.9,9.8,M.C.G.,"34,648",14.8,8.6,0.0
2014R1402,2014,R14,2014-06-21,Port Adelaide,Western Bulldogs,19.14,8.8,Adelaide Oval,"34,258",16.4,12.3,4.6
2014R1403,2014,R14,2014-06-21,Hawthorn,Collingwood,17.13,13.8,M.C.G.,"70,516",15.5,10.8,0.6
2014R1404,2014,R14,2014-06-21,Gold Coast,Geelong,17.16,11.12,Carrara,"18,236",25.8,14.9,0.0
2014R1405,2014,R14,2014-06-21,Fremantle,Brisbane Lions,15.15,3.4,Subiaco,"25,152",19.8,10.9,0.2
2014R1406,2014,R14,2014-06-21,Essendon,Adelaide,15.11,14.8,Docklands,"30,948",15.5,10.8,0.6
2014R1407,2014,R14,2014-06-22,Greater Western Sydney,Carlton,15.1,14.8,Sydney Showground,"9,059",18.6,8.0,0.6
2014R1408,2014,R14,2014-06-22,St Kilda,West Coast,10.1,15.13,Docklands,"17,317",15.4,7.5,0.2
2014R1409,2014,R14,2014-06-22,Melbourne,North Melbourne,10.6,15.17,M.C.G.,"26,615",15.4,7.5,0.2
2014R1501,2014,R15,2014-06-27,Geelong,Essendon,13.11,11.14,Docklands,"43,732",13.6,8.2,0.0
2014R1502,2014,R15,2014-06-28,Hawthorn,Gold Coast,17.14,10.3,York Park,"13,178",10.9,6.5,9.0
2014R1503,2014,R15,2014-06-28,St Kilda,Richmond,11.7,18.9,Docklands,"28,487",13.0,9.0,0.0
2014R1504,2014,R15,2014-06-28,Fremantle,West Coast,13.1,11.15,Subiaco,"40,490",15.6,2.6,0.0
2014R1505,2014,R15,2014-06-28,Brisbane Lions,North Melbourne,10.1,9.12,Gabba,"15,862",24.9,11.8,0.0
2014R1506,2014,R15,2014-06-28,Sydney,Greater Western Sydney,15.16,8.12,S.C.G.,"27,778",23.2,11.3,0.0
2014R1507,2014,R15,2014-06-29,Western Bulldogs,Melbourne,14.7,13.7,Docklands,"24,953",11.8,8.0,2.4
2014R1508,2014,R15,2014-06-29,Adelaide,Port Adelaide,14.15,10.16,Adelaide Oval,"50,552",14.5,9.7,1.2
2014R1509,2014,R15,2014-06-29,Collingwood,Carlton,13.13,11.1,M.C.G.,"40,939",11.8,8.0,2.4
2014R1601,2014,R16,2014-07-04,North Melbourne,Hawthorn,16.12,13.1,Docklands,"35,025",11.1,7.3,0.0
2014R1602,2014,R16,2014-07-05,Richmond,Brisbane Lions,12.7,7.12,M.C.G.,"34,577",14.7,8.0,0.2
2014R1603,2014,R16,2014-07-05,Greater Western Sydney,Adelaide,9.18,20.2,Sydney Showground,"8,383",18.1,3.5,0.0
2014R1604,2014,R16,2014-07-05,Gold Coast,Collingwood,11.14,10.15,Carrara,"24,032",23.8,14.2,1.2
2014R1605,2014,R16,2014-07-05,Port Adelaide,Essendon,7.18,8.14,Adelaide Oval,"46,786",14.0,11.4,3.8
2014R1606,2014,R16,2014-07-05,Melbourne,Fremantle,4.1,15.7,Marrara Oval,"9,290",31.2,19.2,0.0
2014R1607,2014,R16,2014-07-06,Carlton,St Kilda,24.7,10.6,Docklands,"29,297",13.4,9.4,0.6
2014R1608,2014,R16,2014-07-06,West Coast,Sydney,7.9,10.19,Subiaco,"25,076",19.7,14.7,1.2
2014R1609,2014,R16,2014-07-06,Geelong,Western Bulldogs,10.9,7.14,Kardinia Park,"24,766",13.7,8.9,0.4
2014R1701,2014,R17,2014-07-11,Adelaide,Hawthorn,14.8,15.14,Adelaide Oval,"50,321",15.5,6.4,0.2
2014R1702,2014,R17,2014-07-12,Melbourne,Geelong,5.6,14.18,M.C.G.,"36,385",10.8,5.9,5.2
2014R1703,2014,R17,2014-07-12,North Melbourne,St Kilda,13.14,3.15,Bellerive Oval,"10,641",9.0,5.0,0.0
2014R1704,2014,R17,2014-07-12,Western Bulldogs,Gold Coast,13.16,9.12,Cazaly's Stadium,"9,746",25.3,15.2,0.0
2014R1705,2014,R17,2014-07-12,Sydney,Carlton,18.14,7.9,S.C.G.,"34,965",18.5,5.8,0.0
2014R1706,2014,R17,2014-07-12,Brisbane Lions,West Coast,9.1,11.1,Gabba,"13,610",22.6,2.6,0.0
2014R1707,2014,R17,2014-07-13,Richmond,Port Adelaide,19.12,16.1,Docklands,"21,483",13.4,2.7,3.6
2014R1708,2014,R17,2014-07-13,Essendon,Collingwood,16.7,5.9,M.C.G.,"58,996",13.4,2.7,3.6
2014R1709,2014,R17,2014-07-13,Fremantle,Greater Western Sydney,21.1,9.6,Subiaco,"33,597",19.3,3.9,0.0
2014R1801,2014,R18,2014-07-18,Carlton,North Melbourne,16.13,13.8,Docklands,"36,689",12.5,4.8,3.0
2014R1802,2014,R18,2014-07-19,St Kilda,Fremantle,17.16,9.6,Docklands,"16,594",12.8,6.6,0.8
2014R1803,2014,R18,2014-07-19,Greater Western Sydney,Geelong,12.15,13.16,Sydney Showground,"7,697",16.2,6.1,0.0
2014R1804,2014,R18,2014-07-20,Port Adelaide,Melbourne,10.12,10.9,Adelaide Oval,"37,894",14.9,3.6,0.0
2014R1805,2014,R18,2014-07-20,Western Bulldogs,Essendon,14.1,15.11,Docklands,"34,476",13.4,6.7,0.0
2014R1806,2014,R18,2014-07-25,West Coast,Richmond,6.6,8.11,Subiaco,"32,270",19.5,11.0,1.4
2014R1807,2014,R18,2014-07-26,Brisbane Lions,Gold Coast,16.14,8.8,Gabba,"27,167",22.7,12.2,0.0
2014R1808,2014,R18,2014-07-26,Hawthorn,Sydney,15.14,13.16,M.C.G.,"72,768",15.2,10.4,0.8
2014R1809,2014,R18,2014-07-27,Collingwood,Adelaide,12.1,14.14,M.C.G.,"41,486",16.0,6.2,1.8
2014R1901,2014,R19,2014-07-31,Fremantle,Carlton,12.11,11.12,Subiaco,"35,401",16.7,7.7,1.6
2014R1902,2014,R19,2014-08-01,Sydney,Essendon,11.13,8.9,S.C.G.,"36,804",19.8,15.6,0.0
2014R1903,2014,R19,2014-08-02,Adelaide,West Coast,16.9,20.16,Adelaide Oval,"49,470",12.9,1.9,1.6
2014R1904,2014,R19,2014-08-02,Richmond,Greater Western Sydney,13.11,8.14,M.C.G.,"23,095",12.0,2.4,11.2
2014R1905,2014,R19,2014-08-02,North Melbourne,Geelong,10.19,16.15,Docklands,"32,564",12.0,2.4,11.2
2014R1906,2014,R19,2014-08-02,Gold Coast,St Kilda,17.15,9.1,Carrara,"12,027",19.9,11.4,0.0
2014R1907,2014,R19,2014-08-03,Melbourne,Brisbane Lions,6.15,11.8,Docklands,"18,079",13.6,-1.7,0.0
2014R1908,2014,R19,2014-08-03,Hawthorn,Western Bulldogs,16.11,6.9,York Park,"14,187",12.7,-1.0,0.0
2014R1909,2014,R19,2014-08-03,Collingwood,Port Adelaide,11.1,10.1,M.C.G.,"32,807",13.6,-1.7,0.0
2014R2001,2014,R20,2014-08-08,Richmond,Essendon,14.11,11.11,M.C.G.,"58,032",15.7,9.9,3.4
2014R2002,2014,R20,2014-08-09,Greater Western Sydney,North Melbourne,7.9,19.12,Manuka Oval,"10,211",13.3,-4.5,0.2
2014R2003,2014,R20,2014-08-09,Carlton,Gold Coast,14.13,8.1,Docklands,"28,840",13.6,6.3,0.0
2014R2004,2014,R20,2014-08-09,Hawthorn,Melbourne,17.13,9.11,M.C.G.,"37,088",13.6,6.3,0.0
2014R2005,2014,R20,2014-08-09,Port Adelaide,Sydney,7.16,12.12,Adelaide Oval,"50,087",17.7,7.0,0.0
2014R2006,2014,R20,2014-08-09,Geelong,Fremantle,12.9,11.13,Kardinia Park,"26,885",16.3,2.8,0.0
2014R2007,2014,R20,2014-08-10,Brisbane Lions,Adelaide,9.9,25.18,Gabba,"19,657",24.6,11.6,0.0
2014R2008,2014,R20,2014-08-10,St Kilda,Western Bulldogs,15.9,18.14,Docklands,"30,095",12.0,8.4,2.2
2014R2009,2014,R20,2014-08-10,West Coast,Collingwood,19.12,10.6,Subiaco,"36,458",24.0,12.4,0.0
2014R2101,2014,R21,2014-08-15,Carlton,Geelong,11.1,11.16,Docklands,"38,812",16.8,1.6,0.0
2014R2102,2014,R21,2014-08-16,Sydney,St Kilda,19.13,8.8,S.C.G.,"31,361",16.8,7.9,0.0
2014R2103,2014,R21,2014-08-16,Gold Coast,Port Adelaide,7.5,7.14,Carrara,"10,042",18.5,14.2,1.8
2014R2104,2014,R21,2014-08-16,Essendon,West Coast,11.11,11.8,Docklands,"35,905",12.7,4.1,0.6
2014R2105,2014,R21,2014-08-16,Adelaide,Richmond,9.15,10.19,Adelaide Oval,"50,459",13.6,10.6,0.0
2014R2106,2014,R21,2014-08-16,Collingwood,Brisbane Lions,8.8,18.15,M.C.G.,"32,929",12.7,4.1,0.6
2014R2107,2014,R21,2014-08-17,North Melbourne,Western Bulldogs,17.9,8.13,Docklands,"27,164",14.2,7.0,0.8
2014R2108,2014,R21,2014-08-17,Melbourne,Greater Western Sydney,3.16,15.8,M.C.G.,"17,227",14.2,7.0,0.8
2014R2109,2014,R21,2014-08-17,Fremantle,Hawthorn,17.8,13.13,Subiaco,"38,506",26.9,11.1,0.0
2014R2201,2014,R22,2014-08-22,Port Adelaide,Carlton,20.2,5.7,Adelaide Oval,"52,505",21.0,10.6,0.0
2014R2202,2014,R22,2014-08-23,North Melbourne,Adelaide,14.17,13.16,Bellerive Oval,"10,702",17.9,6.7,0.0
2014R2203,2014,R22,2014-08-23,Essendon,Gold Coast,16.12,13.11,Docklands,"33,281",19.5,5.0,0.0
2014R2204,2014,R22,2014-08-23,Greater Western Sydney,Collingwood,9.13,11.9,Sydney Showground,"10,851",18.4,7.6,0.0
2014R2205,2014,R22,2014-08-23,West Coast,Melbourne,18.11,8.5,Subiaco,"35,083",21.5,6.6,0.0
2014R2206,2014,R22,2014-08-23,Hawthorn,Geelong,14.1,11.5,M.C.G.,"72,216",19.5,5.0,0.0
2014R2207,2014,R22,2014-08-24,Brisbane Lions,Fremantle,6.12,15.16,Gabba,"17,473",22.8,14.0,6.0
2014R2208,2014,R22,2014-08-24,Western Bulldogs,Sydney,9.13,20.1,Docklands,"22,430",16.3,8.8,0.8
2014R2209,2014,R22,2014-08-24,Richmond,St Kilda,15.8,10.12,M.C.G.,"47,200",16.3,8.8,0.8
2014R2301,2014,R23,2014-08-29,Collingwood,Hawthorn,8.8,18.13,M.C.G.,"48,980",14.8,6.0,0.0
2014R2302,2014,R23,2014-08-30,Carlton,Essendon,14.6,13.12,M.C.G.,"56,663",20.5,9.0,0.0
2014R2303,2014,R23,2014-08-30,Fremantle,Port Adelaide,16.9,14.13,Subiaco,"38,209",18.7,14.7,51.2
2014R2304,2014,R23,2014-08-30,Sydney,Richmond,9.11,10.8,Stadium Australia,"31,227",17.2,11.9,0.6
2014R2305,2014,R23,2014-08-30,Geelong,Brisbane Lions,21.17,12.9,Kardinia Park,"24,659",18.9,5.6,0.0
2014R2306,2014,R23,2014-08-30,North Melbourne,Melbourne,19.9,14.9,Docklands,"17,174",20.5,9.0,0.0
2014R2307,2014,R23,2014-08-31,Gold Coast,West Coast,15.9,23.13,Carrara,"11,840",23.4,13.4,0.0
2014R2308,2014,R23,2014-08-31,Adelaide,St Kilda,22.9,9.8,Adelaide Oval,"44,969",22.8,9.9,0.0
2014R2309,2014,R23,2014-08-31,Western Bulldogs,Greater Western Sydney,15.19,18.7,Docklands,"14,725",20.8,11.3,0.0
2014QF01,2014,QF,2014-09-05,Hawthorn,Geelong,15.14,10.8,M.C.G.,"74,757",15.4,3.3,0.0
2014EF01,2014,EF,2014-09-06,North Melbourne,Essendon,14.9,12.9,M.C.G.,"78,561",19.5,5.9,0.0
2014QF02,2014,QF,2014-09-06,Sydney,Fremantle,13.15,10.9,Stadium Australia,"35,998",17.8,8.8,4.4
2014EF02,2014,EF,2014-09-07,Port Adelaide,Richmond,20.12,11.9,Adelaide Oval,"49,886",23.2,10.6,0.0
2014SF01,2014,SF,2014-09-12,Geelong,North Melbourne,13.14,14.14,M.C.G.,"65,964",14.4,3.5,0.0
2014SF02,2014,SF,2014-09-13,Fremantle,Port Adelaide,11.17,15.15,Subiaco,"42,338",21.2,11.0,0.4
2014PF01,2014,PF,2014-09-19,Sydney,North Melbourne,19.22,9.11,Stadium Australia,"48,029",21.6,5.9,0.0
2014PF02,2014,PF,2014-09-20,Hawthorn,Port Adelaide,15.7,13.16,M.C.G.,"74,856",15.9,6.4,0.0
2014GF01,2014,GF,2014-09-27,Sydney,Hawthorn,11.8,21.11,M.C.G.,"99,454",22.3,7.4,0.0
2015R0101,2015,R1,2015-04-02,Carlton,Richmond,11.12,15.15,M.C.G.,"83,493",17.9,10.9,0.4
2015R0102,2015,R1,2015-04-04,Melbourne,Gold Coast,17.13,13.11,M.C.G.,"27,013",23.8,7.8,0.0
2015R0103,2015,R1,2015-04-04,Sydney,Essendon,10.12,9.6,Stadium Australia,"23,274",19.3,16.7,23.0
2015R0104,2015,R1,2015-04-04,Brisbane Lions,Collingwood,11.8,12.14,Gabba,"31,240",28.5,21.0,0.4
2015R0105,2015,R1,2015-04-04,Western Bulldogs,West Coast,14.13,14.3,Docklands,"22,366",23.8,7.8,0.0
2015R0106,2015,R1,2015-04-05,St Kilda,Greater Western Sydney,11.12,12.15,Docklands,"18,794",20.2,7.9,0.0
2015R0107,2015,R1,2015-04-05,Adelaide,North Melbourne,21.14,9.9,Adelaide Oval,"45,607",20.9,14.2,0.0
2015R0108,2015,R1,2015-04-05,Fremantle,Port Adelaide,11.9,10.8,Subiaco,"34,099",30.4,17.3,0.0
2015R0109,2015,R1,2015-04-06,Hawthorn,Geelong,17.21,8.13,M.C.G.,"73,584",19.2,9.0,0.0
2015R0201,2015,R2,2015-04-10,West Coast,Carlton,20.11,9.8,Subiaco,"34,588",24.1,19.1,12.4
2015R0202,2015,R2,2015-04-11,Richmond,Western Bulldogs,9.12,12.13,M.C.G.,"49,945",24.9,9.3,0.0
2015R0203,2015,R2,2015-04-11,Greater Western Sydney,Melbourne,15.11,8.8,Manuka Oval,"8,811",22.3,6.0,0.0
2015R0204,2015,R2,2015-04-11,Collingwood,Adelaide,9.9,12.18,Docklands,"33,771",24.9,9.3,0.0
2015R0205,2015,R2,2015-04-11,Gold Coast,St Kilda,10.16,16.8,Carrara,"13,649",26.8,19.4,0.0
2015R0206,2015,R2,2015-04-11,Port Adelaide,Sydney,6.8,14.8,Adelaide Oval,"49,765",23.3,9.2,0.0
2015R0207,2015,R2,2015-04-12,Geelong,Fremantle,9.6,15.14,Kardinia Park,"23,723",18.9,12.7,
2015R0208,2015,R2,2015-04-12,Essendon,Hawthorn,12.6,11.1,M.C.G.,"59,866",19.3,12.7,0.0
2015R0209,2015,R2,2015-04-12,North Melbourne,Brisbane Lions,20.13,7.9,Docklands,"22,275",19.3,12.7,0.0
2015R0301,2015,R3,2015-04-17,Collingwood,St Kilda,21.14,10.6,M.C.G.,"45,197",16.5,8.9,
2015R0302,2015,R3,2015-04-18,Carlton,Essendon,11.18,16.9,M.C.G.,"54,854",21.8,12.4,7.0
2015R0303,2015,R3,2015-04-18,Adelaide,Melbourne,12.8,7.13,Adelaide Oval,"43,713",19.3,13.6,0.0
2015R0304,2015,R3,2015-04-18,Sydney,Greater Western Sydney,16.15,12.18,S.C.G.,"31,966",29.4,20.2,1.0
2015R0305,2015,R3,2015-04-18,North Melbourne,Port Adelaide,16.9,17.11,Docklands,"22,586",21.8,12.4,7.0
2015R0306,2015,R3,2015-04-18,Brisbane Lions,Richmond,8.1,21.11,Gabba,"22,441",27.7,18.6,3.4
2015R0307,2015,R3,2015-04-19,Hawthorn,Western Bulldogs,19.13,8.9,York Park,"15,559",14.8,4.3,2.2
2015R0308,2015,R3,2015-04-19,Geelong,Gold Coast,16.9,13.18,Kardinia Park,"20,813",15.0,8.1,5.4
2015R0309,2015,R3,2015-04-19,West Coast,Fremantle,12.9,17.9,Subiaco,"39,138",28.2,14.3,0.0
2015R0401,2015,R4,2015-04-24,Richmond,Melbourne,6.15,12.11,M.C.G.,"58,175",21.1,12.7,0.0
2015R0402,2015,R4,2015-04-25,St Kilda,Carlton,12.9,18.13,Wellington,"12,125",,,
2015R0403,2015,R4,2015-04-25,Essendon,Collingwood,6.13,9.15,M.C.G.,"88,395",14.6,10.6,0.0
2015R0404,2015,R4,2015-04-25,Greater Western Sydney,Gold Coast,16.23,7.11,Manuka Oval,"6,917",17.4,4.5,0.0
2015R0405,2015,R4,2015-04-25,Port Adelaide,Hawthorn,15.9,13.13,Adelaide Oval,"49,831",16.8,8.7,13.2
2015R0406,2015,R4,2015-04-25,Fremantle,Sydney,11.8,8.12,Subiaco,"39,009",23.2,11.9,0.0
2015R0407,2015,R4,2015-04-26,Brisbane Lions,West Coast,9.11,17.16,Gabba,"16,632",23.4,16.7,0.0
2015R0408,2015,R4,2015-04-26,Geelong,North Melbourne,9.13,12.11,Kardinia Park,"23,452",15.9,9.5,
2015R0409,2015,R4,2015-04-26,Western Bulldogs,Adelaide,18.17,10.8,Docklands,"19,915",15.1,9.5,
2015R0501,2015,R5,2015-05-01,Carlton,Collingwood,6.9,18.12,M.C.G.,"71,759",22.8,5.5,0.0
